# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403715308.962098121643066,0.00313,0.00020,0.00005,0.00727,0.00000,0.00083,0.01149
1403715309.012098789215088,0.00389,0.00028,0.00065,0.00649,0.00000,0.00090,0.01222
1403715309.062103986740112,0.00372,0.00018,0.00054,0.00600,0.00000,0.00071,0.01114
1403715309.112105369567871,0.00414,0.00032,0.00008,0.00645,0.00000,0.00066,0.01166
1403715309.162101745605469,0.00352,0.00021,0.00004,0.00660,0.00000,0.00147,0.01184
1403715309.212107181549072,0.00339,0.00018,0.00610,0.00651,0.00001,0.00065,0.01684
1403715309.262109041213989,0.00460,0.00031,0.00020,0.00711,0.00060,0.00053,0.01336
1403715309.312108516693115,0.00428,0.00020,0.00011,0.00529,0.00000,0.00051,0.01039
1403715309.362107992172241,0.00438,0.00025,0.00707,0.00581,0.00245,0.00071,0.02067
1403715309.412108182907104,0.00417,0.00033,0.00013,0.00636,0.00003,0.00066,0.01167
1403715309.462108612060547,0.00452,0.00020,0.00007,0.00672,0.00068,0.00058,0.01276
1403715309.512109041213989,0.00334,0.00039,0.00007,0.00593,0.00000,0.00066,0.01038
1403715309.562109947204590,0.00518,0.00020,0.00009,0.00595,0.00001,0.00056,0.01200
1403715309.612110376358032,0.00388,0.00019,0.00012,0.00577,0.00022,0.00074,0.01092
1403715309.662109136581421,0.00514,0.00024,0.00004,0.00600,0.00000,0.00085,0.01228
1403715309.712107419967651,0.00467,0.00020,0.00004,0.00608,0.00067,0.00066,0.01233
1403715309.762105703353882,0.00389,0.00021,0.00074,0.00667,0.00002,0.00080,0.01233
1403715309.812105417251587,0.00407,0.00027,0.00668,0.00569,0.00004,0.00061,0.01737
1403715309.862103462219238,0.00523,0.00025,0.00006,0.00598,0.00063,0.00075,0.01290
1403715309.912101030349731,0.00353,0.00025,0.00089,0.00629,0.00000,0.00073,0.01170
1403715309.962099313735962,0.00343,0.00025,0.00665,0.00603,0.00000,0.00064,0.01701
1403715310.012103080749512,0.00378,0.00025,0.00010,0.00628,0.00000,0.00066,0.01106
1403715310.062107086181641,0.00450,0.00022,0.00019,0.00585,0.00000,0.00083,0.01159
1403715310.112109422683716,0.00361,0.00021,0.00011,0.00537,0.00003,0.00060,0.00994
1403715310.162110805511475,0.00413,0.00016,0.00021,0.00447,0.00059,0.00061,0.01016
1403715310.212108850479126,0.00463,0.00027,0.00033,0.00432,0.00001,0.00063,0.01020
1403715310.262106895446777,0.00381,0.00018,0.00051,0.00445,0.00000,0.00120,0.01015
1403715310.312107324600220,0.00498,0.00017,0.00032,0.00340,0.00012,0.00059,0.00958
1403715310.362108469009399,0.00354,0.00019,0.00038,0.00460,0.00024,0.00081,0.00977
1403715310.412107229232788,0.00335,0.00021,0.00330,0.00309,0.00749,0.00066,0.01811
1403715310.462105035781860,0.00422,0.00018,0.00014,0.00384,0.00001,0.00051,0.00890
1403715310.512101888656616,0.00490,0.00022,0.00044,0.00540,0.00000,0.00076,0.01171
1403715310.562096118927002,0.00343,0.00017,0.00238,0.00329,0.01062,0.00090,0.02079
1403715310.612092018127441,0.00398,0.00022,0.00036,0.00465,0.00001,0.00079,0.01002
1403715310.662089347839355,0.00388,0.00022,0.00152,0.00460,0.00018,0.00058,0.01098
1403715310.712081670761108,0.00379,0.00019,0.00605,0.00544,0.00436,0.00063,0.02046
1403715310.762077569961548,0.00343,0.00024,0.00059,0.00544,0.00000,0.00067,0.01037
1403715310.812076330184937,0.00407,0.00026,0.00023,0.00698,0.00126,0.00141,0.01420
1403715310.862073898315430,0.00366,0.00018,0.00067,0.00497,0.00000,0.00091,0.01040
1403715310.912070989608765,0.00429,0.00019,0.00005,0.00506,0.00000,0.00073,0.01032
1403715310.962065219879150,0.00396,0.00018,0.00016,0.00535,0.00027,0.00077,0.01069
1403715311.012063980102539,0.00364,0.00019,0.00114,0.00513,0.00405,0.00055,0.01471
1403715311.062066078186035,0.00379,0.00023,0.00027,0.00578,0.00001,0.00096,0.01104
1403715311.112070322036743,0.00444,0.00031,0.00097,0.00525,0.00000,0.00067,0.01165
1403715311.162071704864502,0.00393,0.00027,0.00610,0.00521,0.00624,0.00094,0.02269
1403715311.212074279785156,0.00470,0.00026,0.00069,0.00629,0.00000,0.00078,0.01272
1403715311.262077569961548,0.00436,0.00040,0.00009,0.00638,0.00000,0.00067,0.01189
1403715311.312081813812256,0.00334,0.00025,0.00653,0.00639,0.00000,0.00065,0.01716
1403715311.362084150314331,0.00501,0.00021,0.00063,0.00597,0.00062,0.00053,0.01298
1403715311.412087678909302,0.00354,0.00060,0.00028,0.00672,0.00000,0.00093,0.01207
1403715311.462089061737061,0.00288,0.00021,0.00024,0.00718,0.00000,0.00082,0.01133
1403715311.512089967727661,0.00469,0.00024,0.00048,0.00546,0.00013,0.00046,0.01146
1403715311.562090873718262,0.00326,0.00019,0.00057,0.00525,0.00189,0.00056,0.01173
1403715311.612090349197388,0.00383,0.00023,0.00126,0.00470,0.00064,0.00046,0.01113
1403715311.662090301513672,0.00422,0.00023,0.00080,0.00513,0.00016,0.00059,0.01113
1403715311.712088823318481,0.00496,0.00019,0.00060,0.00526,0.00000,0.00073,0.01174
1403715311.762088298797607,0.01010,0.00020,0.00411,0.00563,0.00506,0.00064,0.02574
1403715311.812088966369629,0.00381,0.00018,0.00074,0.00663,0.00000,0.00063,0.01199
1403715311.862089395523071,0.00412,0.00022,0.00005,0.00581,0.00000,0.00100,0.01122
1403715311.912085533142090,0.00411,0.00025,0.01213,0.00585,0.00030,0.00057,0.02320
1403715311.962085962295532,0.00362,0.00020,0.00010,0.00635,0.00022,0.00064,0.01114
1403715312.012086153030396,0.00478,0.00022,0.00003,0.00588,0.00000,0.00055,0.01146
1403715312.062086105346680,0.00462,0.00035,0.00115,0.00669,0.00079,0.00069,0.01430
1403715312.112086057662964,0.00500,0.00037,0.00035,0.00682,0.00076,0.00070,0.01400
1403715312.162086009979248,0.00970,0.00018,0.00015,0.00512,0.00000,0.00059,0.01574
1403715312.212086200714111,0.00324,0.00021,0.00033,0.00462,0.00163,0.00118,0.01120
1403715312.262086629867554,0.00403,0.00023,0.00055,0.00454,0.00001,0.00083,0.01019
1403715312.312089681625366,0.00402,0.00018,0.00097,0.00326,0.00000,0.00069,0.00912
1403715312.362091302871704,0.00436,0.00034,0.00145,0.00362,0.00561,0.00079,0.01617
1403715312.412093162536621,0.00412,0.00022,0.00096,0.00448,0.00000,0.00077,0.01056
1403715312.462093830108643,0.00391,0.00030,0.00109,0.00396,0.00066,0.00059,0.01052
1403715312.512093782424927,0.00362,0.00017,0.00761,0.00409,0.00892,0.00059,0.02499
1403715312.562091588973999,0.00365,0.00037,0.00024,0.00541,0.00000,0.00061,0.01028
1403715312.612090110778809,0.00370,0.00019,0.00037,0.00482,0.00074,0.00094,0.01077
1403715312.662091255187988,0.00356,0.00019,0.00038,0.00397,0.00013,0.00047,0.00871
1403715312.712090015411377,0.00353,0.00026,0.00016,0.00388,0.00000,0.00078,0.00860
1403715312.762089967727661,0.00390,0.00024,0.00421,0.00457,0.01131,0.00061,0.02484
1403715312.812088966369629,0.00415,0.00028,0.00016,0.00504,0.00039,0.00059,0.01062
1403715312.862088680267334,0.00307,0.00025,0.00048,0.00507,0.00000,0.00073,0.00959
1403715312.912090301513672,0.00411,0.00023,0.00012,0.00404,0.00014,0.00051,0.00915
1403715312.962090253829956,0.00363,0.00041,0.00124,0.00555,0.00018,0.00064,0.01166
1403715313.012089967727661,0.00307,0.00030,0.00281,0.00481,0.00896,0.00067,0.02062
1403715313.062088012695312,0.00552,0.00033,0.00039,0.00697,0.00000,0.00079,0.01400
1403715313.112086772918701,0.00367,0.00020,0.00327,0.00475,0.00412,0.00056,0.01657
1403715313.162085294723511,0.00415,0.00020,0.00016,0.00637,0.00017,0.00052,0.01157
1403715313.212081909179688,0.00349,0.00021,0.00409,0.00539,0.00244,0.00045,0.01607
1403715313.262079000473022,0.00351,0.00023,0.00092,0.00575,0.00023,0.00051,0.01116
1403715313.312075376510620,0.00387,0.00020,0.00034,0.00561,0.00002,0.00074,0.01079
1403715313.362071752548218,0.00362,0.00023,0.00092,0.00536,0.00288,0.00129,0.01431
1403715313.412070751190186,0.00494,0.00031,0.00048,0.00808,0.00080,0.00109,0.01570
1403715313.462068080902100,0.00349,0.00017,0.00259,0.00541,0.00341,0.00067,0.01575
1403715313.512067317962646,0.00341,0.00020,0.00018,0.00656,0.00001,0.00056,0.01093
1403715313.562067985534668,0.00336,0.00038,0.00015,0.00654,0.00098,0.00071,0.01213
1403715313.612068176269531,0.00396,0.00022,0.00486,0.00595,0.00002,0.00097,0.01599
1403715313.662068367004395,0.00354,0.00027,0.00005,0.00612,0.00000,0.00078,0.01076
1403715313.712069272994995,0.00415,0.00025,0.00145,0.00559,0.00182,0.00052,0.01377
1403715313.762071132659912,0.00335,0.00019,0.00009,0.00563,0.00035,0.00082,0.01043
1403715313.812072515487671,0.00325,0.00017,0.00397,0.00600,0.00028,0.00075,0.01442
1403715313.862074613571167,0.00383,0.00028,0.00529,0.00576,0.00127,0.00062,0.01705
1403715313.912074565887451,0.00372,0.00021,0.00014,0.00607,0.00000,0.00046,0.01059
1403715313.962074279785156,0.00315,0.00019,0.00006,0.00675,0.00000,0.00053,0.01068
1403715314.012078046798706,0.00335,0.00025,0.00060,0.00555,0.00001,0.00050,0.01025
1403715314.062088012695312,0.00383,0.00032,0.00149,0.00545,0.00132,0.00049,0.01291
1403715314.112095117568970,0.00326,0.00020,0.00057,0.00597,0.00000,0.00057,0.01056
1403715314.162103891372681,0.00384,0.00019,0.00075,0.00498,0.00000,0.00055,0.01031
1403715314.212110280990601,0.00351,0.00018,0.00137,0.00442,0.00348,0.00074,0.01371
1403715314.262109279632568,0.00343,0.00017,0.00025,0.00435,0.00003,0.00053,0.00877
1403715314.312106609344482,0.00378,0.00030,0.00025,0.00443,0.00238,0.00051,0.01164
1403715314.362103223800659,0.00312,0.00017,0.00026,0.00425,0.00000,0.00065,0.00844
1403715314.412099838256836,0.00415,0.00029,0.00032,0.00455,0.00346,0.00087,0.01364
1403715314.462097406387329,0.00445,0.00023,0.00009,0.00448,0.00293,0.00055,0.01272
1403715314.512091159820557,0.00457,0.00021,0.00034,0.00414,0.00022,0.00045,0.00993
1403715314.562084913253784,0.00362,0.00028,0.00026,0.00470,0.00004,0.00081,0.00971
1403715314.612076759338379,0.00373,0.00017,0.00005,0.00449,0.00312,0.00065,0.01221
1403715314.662077188491821,0.00361,0.00025,0.00008,0.00540,0.00143,0.00055,0.01132
1403715314.712075948715210,0.00399,0.00017,0.00417,0.00479,0.00391,0.00053,0.01756
1403715314.762075185775757,0.00375,0.00029,0.00021,0.00662,0.00000,0.00090,0.01178
1403715314.812074661254883,0.00335,0.00020,0.00006,0.00542,0.00128,0.00064,0.01094
1403715314.862074613571167,0.00407,0.00035,0.00252,0.00529,0.00194,0.00045,0.01462
1403715314.912074804306030,0.00327,0.00020,0.00018,0.00578,0.00000,0.00046,0.00990
1403715314.962075948715210,0.00413,0.00018,0.00005,0.00535,0.00000,0.00057,0.01028
1403715315.012073755264282,0.00332,0.00019,0.00027,0.00553,0.00072,0.00055,0.01057
1403715315.062076330184937,0.00540,0.00018,0.00498,0.00553,0.00237,0.00051,0.01897
1403715315.112066268920898,0.00495,0.00021,0.00006,0.00566,0.00000,0.00096,0.01184
1403715315.162064313888550,0.00344,0.00021,0.00019,0.00532,0.00032,0.00052,0.01000
1403715315.212061882019043,0.00506,0.00020,0.00006,0.00536,0.00000,0.00063,0.01131
1403715315.262060403823853,0.00310,0.00027,0.00048,0.00525,0.00063,0.00067,0.01040
1403715315.312057971954346,0.00531,0.00019,0.00377,0.00659,0.00167,0.00053,0.01808
1403715315.362057209014893,0.00495,0.00018,0.00003,0.00597,0.00000,0.00052,0.01166
1403715315.412057638168335,0.00417,0.00018,0.00382,0.00628,0.00330,0.00068,0.01842
1403715315.462057590484619,0.00301,0.00017,0.00199,0.00630,0.00000,0.00055,0.01202
1403715315.512057304382324,0.00301,0.00019,0.00013,0.00590,0.00035,0.00051,0.01009
1403715315.562056541442871,0.00403,0.00022,0.00009,0.00657,0.00020,0.00052,0.01164
1403715315.612056493759155,0.00305,0.00018,0.00037,0.00784,0.00000,0.00061,0.01205
1403715315.662054300308228,0.00421,0.00022,0.00534,0.00671,0.00001,0.00076,0.01726
1403715315.712052345275879,0.00340,0.00020,0.00003,0.00541,0.00000,0.00050,0.00954
1403715315.762053728103638,0.00432,0.00022,0.00016,0.00513,0.00037,0.00044,0.01064
1403715315.812058448791504,0.00424,0.00022,0.00114,0.00524,0.00000,0.00057,0.01141
1403715315.862059593200684,0.00360,0.00018,0.00013,0.00558,0.00015,0.00056,0.01020
1403715315.912057638168335,0.00334,0.00018,0.00141,0.00576,0.00532,0.00062,0.01664
1403715315.962057828903198,0.00463,0.00022,0.00052,0.00651,0.00000,0.00077,0.01265
1403715316.012058258056641,0.00366,0.00019,0.00249,0.00855,0.00360,0.00053,0.01902
1403715316.062058687210083,0.00432,0.00023,0.00191,0.00624,0.00072,0.00062,0.01405
1403715316.112057447433472,0.00392,0.00028,0.00030,0.00609,0.00028,0.00052,0.01139
1403715316.162057638168335,0.00353,0.00022,0.00017,0.00657,0.00024,0.00054,0.01127
1403715316.212059259414673,0.00438,0.00022,0.00078,0.00641,0.00000,0.00058,0.01238
1403715316.262058258056641,0.00352,0.00018,0.00436,0.00591,0.00244,0.00060,0.01701
1403715316.312054872512817,0.00372,0.00018,0.00042,0.00597,0.00000,0.00060,0.01089
1403715316.362057209014893,0.00331,0.00018,0.00555,0.00465,0.00118,0.00055,0.01543
1403715316.412061452865601,0.00314,0.00019,0.00059,0.00479,0.00025,0.00063,0.00958
1403715316.462071657180786,0.00394,0.00024,0.00012,0.00485,0.00064,0.00058,0.01036
1403715316.512084960937500,0.00318,0.00024,0.00004,0.00548,0.00003,0.00052,0.00950
1403715316.562094688415527,0.00380,0.00019,0.00014,0.00453,0.00014,0.00048,0.00928
1403715316.612102031707764,0.00398,0.00019,0.00387,0.00440,0.00625,0.00052,0.01922
1403715316.662107944488525,0.00384,0.00018,0.00013,0.00571,0.00161,0.00059,0.01207
1403715316.712110519409180,0.00408,0.00042,0.00053,0.00665,0.00000,0.00068,0.01235
1403715316.762108087539673,0.00318,0.00018,0.00012,0.00575,0.00002,0.00056,0.00980
1403715316.812106132507324,0.00399,0.00042,0.00064,0.00598,0.00000,0.00053,0.01156
1403715316.862105369567871,0.00437,0.00028,0.00055,0.00528,0.00312,0.00057,0.01418
1403715316.912107229232788,0.00426,0.00034,0.00649,0.00542,0.00365,0.00054,0.02070
1403715316.962111473083496,0.00348,0.00022,0.00557,0.00721,0.00000,0.00055,0.01704
1403715317.012113332748413,0.00475,0.00021,0.00007,0.00641,0.00061,0.00044,0.01250
1403715317.062113285064697,0.00366,0.00020,0.00042,0.00564,0.00027,0.00071,0.01090
1403715317.112112283706665,0.00499,0.00019,0.00029,0.00509,0.00003,0.00045,0.01105
1403715317.162112236022949,0.00352,0.00018,0.00003,0.00526,0.00000,0.00063,0.00962
1403715317.212110280990601,0.00334,0.00020,0.00181,0.00424,0.00514,0.00058,0.01532
1403715317.262109518051147,0.00451,0.00024,0.00006,0.00583,0.00000,0.00057,0.01121
1403715317.312109470367432,0.00339,0.00020,0.00037,0.00473,0.00017,0.00054,0.00939
1403715317.362109422683716,0.00325,0.00018,0.00009,0.00494,0.00000,0.00068,0.00915
1403715317.412111759185791,0.00319,0.00019,0.00004,0.00467,0.00000,0.00050,0.00860
1403715317.462110280990601,0.00313,0.00017,0.00146,0.00409,0.00891,0.00054,0.01831
1403715317.512111902236938,0.00335,0.00026,0.00822,0.00552,0.00121,0.00042,0.01898
1403715317.562112808227539,0.00281,0.00020,0.00487,0.00600,0.00257,0.00049,0.01694
1403715317.612113952636719,0.00340,0.00035,0.00046,0.00784,0.00025,0.00045,0.01276
1403715317.662114143371582,0.00311,0.00017,0.00020,0.00585,0.00015,0.00054,0.01003
1403715317.712114572525024,0.00293,0.00017,0.00001,0.00583,0.00022,0.00053,0.00969
1403715317.762115240097046,0.00297,0.00019,0.00001,0.00552,0.00000,0.00044,0.00913
1403715317.812113046646118,0.00430,0.00038,0.01012,0.00492,0.00432,0.00082,0.02486
1403715317.862114191055298,0.00271,0.00021,0.00003,0.00629,0.00000,0.00068,0.00993
1403715317.912112951278687,0.00373,0.00019,0.00018,0.00523,0.00000,0.00046,0.00979
1403715317.962110757827759,0.00532,0.00024,0.00040,0.00480,0.00017,0.00045,0.01139
1403715318.012110710144043,0.00402,0.00018,0.00016,0.00426,0.00000,0.00064,0.00926
1403715318.062111854553223,0.00277,0.00018,0.00021,0.00407,0.00106,0.00055,0.00885
1403715318.112112522125244,0.00352,0.00024,0.00005,0.00406,0.01205,0.00053,0.02045
1403715318.162111997604370,0.00347,0.00023,0.00397,0.00563,0.00138,0.00047,0.01516
1403715318.212110757827759,0.00272,0.00017,0.00001,0.00623,0.00128,0.00043,0.01084
1403715318.262110471725464,0.00326,0.00018,0.00064,0.00652,0.00000,0.00053,0.01113
1403715318.312112331390381,0.00361,0.00020,0.00001,0.00707,0.00000,0.00047,0.01137
1403715318.362113237380981,0.00349,0.00021,0.00176,0.00677,0.00000,0.00058,0.01281
1403715318.412114143371582,0.00327,0.00023,0.00706,0.00606,0.00025,0.00048,0.01735
1403715318.462115526199341,0.00298,0.00019,0.00085,0.00658,0.00021,0.00045,0.01126
1403715318.512116432189941,0.00440,0.00022,0.00010,0.00622,0.00000,0.00052,0.01147
1403715318.562114477157593,0.00334,0.00018,0.00972,0.00541,0.00245,0.00054,0.02164
1403715318.612112760543823,0.00363,0.00027,0.00060,0.00620,0.00001,0.00046,0.01117
1403715318.662111759185791,0.00566,0.00018,0.00035,0.00517,0.00000,0.00053,0.01190
1403715318.712111234664917,0.00353,0.00033,0.00061,0.00530,0.00000,0.00070,0.01047
1403715318.762115478515625,0.00279,0.00018,0.00028,0.00448,0.00443,0.00062,0.01277
1403715318.812118053436279,0.00358,0.00025,0.00014,0.00562,0.00019,0.00055,0.01033
1403715318.862123012542725,0.00321,0.00026,0.00070,0.00552,0.00000,0.00051,0.01020
1403715318.912126302719116,0.00368,0.00022,0.00048,0.00535,0.00000,0.00050,0.01022
1403715318.962126970291138,0.00318,0.00020,0.00079,0.00534,0.00000,0.00054,0.01005
1403715319.012127876281738,0.00293,0.00017,0.00243,0.00464,0.01035,0.00046,0.02099
1403715319.062127590179443,0.00300,0.00020,0.00072,0.00644,0.00001,0.00053,0.01091
1403715319.112127304077148,0.00325,0.00029,0.00073,0.00631,0.00001,0.00087,0.01147
1403715319.162128210067749,0.00281,0.00019,0.00508,0.00512,0.00617,0.00057,0.01994
1403715319.212134122848511,0.00383,0.00031,0.01128,0.00827,0.00279,0.00089,0.02736
1403715319.262136936187744,0.00431,0.00018,0.00014,0.00560,0.00017,0.00046,0.01086
1403715319.312138557434082,0.00496,0.00019,0.00003,0.00678,0.00000,0.00062,0.01258
1403715319.362138748168945,0.00410,0.00026,0.00013,0.00603,0.00000,0.00048,0.01101
1403715319.412137269973755,0.00330,0.00019,0.00017,0.00574,0.00000,0.00044,0.00984
1403715319.462133884429932,0.00336,0.00021,0.00057,0.00598,0.00000,0.00056,0.01070
1403715319.512131214141846,0.00293,0.00020,0.00037,0.00481,0.00000,0.00049,0.00880
1403715319.562130451202393,0.00419,0.00030,0.00015,0.00475,0.00000,0.00058,0.00998
1403715319.612126350402832,0.00279,0.00018,0.00047,0.00436,0.00228,0.00071,0.01079
1403715319.662119626998901,0.00389,0.00022,0.00064,0.00477,0.00000,0.00065,0.01018
1403715319.712116003036499,0.00308,0.00017,0.00001,0.00515,0.00000,0.00097,0.00938
1403715319.762112617492676,0.00311,0.00019,0.00002,0.00484,0.00983,0.00052,0.01850
1403715319.812111139297485,0.00363,0.00018,0.00695,0.00628,0.00262,0.00034,0.02000
1403715319.862108469009399,0.00286,0.00022,0.00901,0.00639,0.00130,0.00054,0.02033
1403715319.912107944488525,0.00454,0.00024,0.00016,0.00691,0.00000,0.00043,0.01228
1403715319.962105512619019,0.00342,0.00021,0.00022,0.00723,0.00000,0.00059,0.01168
1403715320.012098073959351,0.00428,0.00023,0.00035,0.00650,0.00000,0.00064,0.01200
1403715320.062095165252686,0.00361,0.00025,0.00053,0.00619,0.00000,0.00050,0.01107
1403715320.112092018127441,0.00316,0.00022,0.00051,0.00596,0.00000,0.00074,0.01060
1403715320.162090301513672,0.00350,0.00024,0.00106,0.00572,0.00000,0.00061,0.01113
1403715320.212087869644165,0.00304,0.00019,0.00049,0.00527,0.00000,0.00050,0.00949
1403715320.262084722518921,0.00386,0.00018,0.00164,0.00505,0.00000,0.00051,0.01124
1403715320.312083959579468,0.00325,0.00017,0.00021,0.00458,0.00000,0.00059,0.00880
1403715320.362085103988647,0.00264,0.00018,0.00018,0.00455,0.00027,0.00047,0.00828
1403715320.412088871002197,0.00382,0.00017,0.00114,0.00383,0.01058,0.00055,0.02010
1403715320.462099075317383,0.00422,0.00023,0.00627,0.00565,0.00267,0.00051,0.01955
1403715320.512106895446777,0.00343,0.00018,0.00098,0.00576,0.00000,0.00046,0.01081
1403715320.562115192413330,0.00393,0.00024,0.00766,0.00598,0.00316,0.00055,0.02151
1403715320.612115621566772,0.00307,0.00018,0.00018,0.00551,0.00017,0.00046,0.00957
1403715320.662112474441528,0.00393,0.00020,0.00042,0.00538,0.00000,0.00067,0.01060
1403715320.712110996246338,0.00268,0.00017,0.00047,0.00603,0.00000,0.00075,0.01010
1403715320.762111663818359,0.00371,0.00021,0.00002,0.00555,0.00000,0.00055,0.01004
1403715320.812111854553223,0.00288,0.00023,0.00013,0.00583,0.00000,0.00047,0.00955
1403715320.862110853195190,0.00302,0.00020,0.00096,0.00475,0.00019,0.00068,0.00979
1403715320.912109613418579,0.00413,0.00036,0.00033,0.00432,0.00000,0.00041,0.00956
1403715320.962108135223389,0.00408,0.00018,0.00001,0.00446,0.00000,0.00065,0.00938
1403715321.012107610702515,0.00409,0.00025,0.00102,0.00429,0.00109,0.00042,0.01117
1403715321.062106847763062,0.00343,0.00019,0.00815,0.00460,0.01052,0.00047,0.02737
1403715321.112105369567871,0.00293,0.00026,0.00007,0.00968,0.00000,0.00056,0.01350
1403715321.162102222442627,0.00317,0.00020,0.00703,0.00748,0.00155,0.00065,0.02009
1403715321.212100505828857,0.00381,0.00027,0.00002,0.00641,0.00000,0.00054,0.01106
1403715321.262099981307983,0.00337,0.00033,0.00073,0.00681,0.00031,0.00044,0.01199
1403715321.312099456787109,0.00379,0.00024,0.00002,0.00717,0.00000,0.00090,0.01212
1403715321.362101793289185,0.00325,0.00019,0.00001,0.00694,0.00000,0.00064,0.01105
1403715321.412101268768311,0.00413,0.00025,0.00003,0.00690,0.00000,0.00065,0.01197
1403715321.462100744247437,0.00344,0.00018,0.00016,0.00670,0.00000,0.00056,0.01103
1403715321.512100219726562,0.00359,0.00034,0.00206,0.00662,0.00062,0.00101,0.01424
1403715321.562097311019897,0.00281,0.00032,0.00746,0.00716,0.00000,0.00052,0.01827
1403715321.612097024917603,0.00365,0.00034,0.00003,0.00788,0.00000,0.00061,0.01251
1403715321.662097930908203,0.00323,0.00029,0.00806,0.00683,0.00000,0.00047,0.01888
1403715321.712095975875854,0.00390,0.00033,0.00003,0.00689,0.00000,0.00045,0.01160
1403715321.762097120285034,0.00315,0.00020,0.00722,0.00615,0.00038,0.00042,0.01751
1403715321.812094449996948,0.00388,0.00025,0.00001,0.00607,0.00000,0.00036,0.01057
1403715321.862091302871704,0.00314,0.00019,0.00035,0.00602,0.00043,0.00053,0.01066
1403715321.912095785140991,0.00373,0.00019,0.00035,0.00598,0.00016,0.00037,0.01079
1403715321.962106943130493,0.00293,0.00020,0.00110,0.00710,0.00000,0.00055,0.01187
1403715322.012116909027100,0.00309,0.00021,0.00001,0.00598,0.00000,0.00039,0.00968
1403715322.062119483947754,0.00271,0.00019,0.00139,0.00569,0.00000,0.00047,0.01045
1403715322.112125396728516,0.00400,0.00023,0.00161,0.00598,0.00023,0.00055,0.01260
1403715322.162126302719116,0.00336,0.00022,0.00645,0.00635,0.00288,0.00067,0.01993
1403715322.212126016616821,0.00372,0.00025,0.00003,0.00669,0.00000,0.00048,0.01117
1403715322.262128114700317,0.00347,0.00018,0.00496,0.00674,0.00104,0.00041,0.01680
1403715322.312127828598022,0.00510,0.00031,0.00015,0.00661,0.00000,0.00057,0.01275
1403715322.362128019332886,0.00371,0.00027,0.00646,0.00562,0.00243,0.00043,0.01892
1403715322.412128448486328,0.00388,0.00022,0.00110,0.00555,0.00040,0.00043,0.01158
1403715322.462129592895508,0.00300,0.00024,0.00043,0.00603,0.00002,0.00062,0.01035
1403715322.512131690979004,0.00390,0.00023,0.00025,0.00475,0.00016,0.00046,0.00974
1403715322.562131643295288,0.00354,0.00019,0.00062,0.00437,0.00017,0.00080,0.00969
1403715322.612135648727417,0.00380,0.00021,0.00120,0.00405,0.00000,0.00045,0.00972
1403715322.662136554718018,0.00275,0.00017,0.00085,0.00441,0.00015,0.00059,0.00892
1403715322.712138891220093,0.00441,0.00023,0.00033,0.00417,0.00000,0.00044,0.00959
1403715322.762139797210693,0.00292,0.00017,0.00100,0.00390,0.01011,0.00055,0.01865
1403715322.812142610549927,0.00303,0.00023,0.00087,0.00448,0.00013,0.00038,0.00914
1403715322.862142562866211,0.00281,0.00023,0.00020,0.00579,0.00370,0.00040,0.01312
1403715322.912142515182495,0.00296,0.00020,0.00468,0.00655,0.00561,0.00052,0.02052
1403715322.962141513824463,0.00352,0.00034,0.00615,0.00728,0.00000,0.00058,0.01787
1403715323.012142658233643,0.00347,0.00019,0.00001,0.00645,0.00000,0.00045,0.01057
1403715323.062141656875610,0.00352,0.00024,0.00009,0.00668,0.00000,0.00066,0.01119
1403715323.112139940261841,0.00372,0.00020,0.00005,0.00699,0.00000,0.00049,0.01145
1403715323.162136077880859,0.00371,0.00018,0.00860,0.00597,0.00119,0.00051,0.02016
1403715323.212135553359985,0.00416,0.00017,0.00010,0.00615,0.00000,0.00056,0.01116
1403715323.262134313583374,0.00393,0.00019,0.00092,0.00548,0.00000,0.00059,0.01112
1403715323.312134265899658,0.00408,0.00019,0.00039,0.00492,0.00000,0.00057,0.01014
1403715323.362133979797363,0.00366,0.00031,0.00121,0.00472,0.00044,0.00063,0.01098
1403715323.412134647369385,0.00309,0.00017,0.00089,0.00472,0.00017,0.00067,0.00972
1403715323.462135791778564,0.00302,0.00020,0.00046,0.00444,0.00021,0.00052,0.00886
1403715323.512135267257690,0.00328,0.00017,0.00102,0.00409,0.00481,0.00050,0.01388
1403715323.562132120132446,0.00276,0.00019,0.00182,0.00595,0.00559,0.00051,0.01683
1403715323.612121105194092,0.00303,0.00018,0.00033,0.00520,0.00000,0.00079,0.00954
1403715323.662110805511475,0.00299,0.00017,0.00207,0.00415,0.00005,0.00081,0.01023
1403715323.712100267410278,0.00497,0.00019,0.00292,0.00350,0.00014,0.00050,0.01221
1403715323.762095928192139,0.00324,0.00018,0.00129,0.00352,0.01422,0.00056,0.02300
1403715323.812098026275635,0.00446,0.00019,0.00695,0.00487,0.00159,0.00060,0.01867
1403715323.862103700637817,0.00379,0.00019,0.00034,0.00489,0.00001,0.00056,0.00979
1403715323.912104606628418,0.00394,0.00023,0.00011,0.00409,0.00001,0.00057,0.00895
1403715323.962105989456177,0.00347,0.00016,0.00026,0.00342,0.00059,0.00047,0.00838
1403715324.012110710144043,0.00306,0.00017,0.00048,0.00338,0.00000,0.00070,0.00779
1403715324.062117576599121,0.00336,0.00018,0.00020,0.00346,0.00015,0.00061,0.00795
