# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403715304.012016773223877,0.00300,0.00020,0.00061,0.00065,0.00372,0.00054,0.00872
1403715304.062016010284424,0.00302,0.00015,0.00078,0.00038,0.00156,0.00054,0.00644
1403715304.112015724182129,0.01061,0.00014,0.00015,0.00227,0.00012,0.00055,0.01384
1403715304.212012052536011,0.00505,0.00019,0.00012,0.00223,0.00000,0.00175,0.00935
1403715304.262010812759399,0.00334,0.00014,0.00015,0.00250,0.00000,0.00053,0.00664
1403715304.312009096145630,0.00379,0.00013,0.00015,0.00247,0.00000,0.00059,0.00713
1403715304.362009763717651,0.00400,0.00012,0.00001,0.00214,0.00000,0.00049,0.00677
1403715304.412009477615356,0.00314,0.00014,0.00092,0.00231,0.00378,0.00056,0.01085
1403715304.462011337280273,0.00285,0.00013,0.00030,0.00224,0.00000,0.00064,0.00616
1403715304.512010335922241,0.00316,0.00015,0.00003,0.00201,0.00000,0.00057,0.00592
1403715304.562009811401367,0.00303,0.00014,0.00009,0.00182,0.00004,0.00056,0.00567
1403715304.612008810043335,0.00329,0.00013,0.00006,0.00179,0.00000,0.00055,0.00583
1403715304.662009239196777,0.00311,0.00012,0.00004,0.00182,0.01362,0.00063,0.01934
1403715304.712010622024536,0.00311,0.00016,0.00071,0.00345,0.00330,0.00052,0.01125
1403715304.812014818191528,0.00305,0.00024,0.00363,0.00352,0.01014,0.00050,0.02107
1403715304.862016439437866,0.00978,0.00016,0.00011,0.00523,0.00016,0.00045,0.01589
1403715304.962021350860596,0.00446,0.00021,0.00057,0.00530,0.00000,0.00048,0.01102
1403715305.012027263641357,0.00347,0.00017,0.00017,0.00533,0.00001,0.00048,0.00963
1403715305.062029838562012,0.00581,0.00018,0.00003,0.00617,0.00004,0.00050,0.01273
1403715305.212009668350220,0.00326,0.00031,0.00979,0.00552,0.00131,0.00053,0.02073
1403715305.262017250061035,0.00352,0.00016,0.00009,0.00808,0.00019,0.00058,0.01262
1403715305.362015962600708,0.00336,0.00021,0.00007,0.00671,0.00000,0.00057,0.01092
1403715305.412014484405518,0.00423,0.00017,0.00003,0.00597,0.00033,0.00053,0.01126
1403715305.462014913558960,0.00761,0.00016,0.00003,0.00859,0.00000,0.00077,0.01716
1403715305.562014818191528,0.00339,0.00022,0.00005,0.00092,0.00000,0.00048,0.00506
1403715305.612015247344971,0.00376,0.00020,0.00130,0.00035,0.00440,0.00073,0.01073
1403715305.662015676498413,0.00354,0.00018,0.00003,0.00472,0.00369,0.00061,0.01278
1403715305.762017488479614,0.00404,0.00025,0.00006,0.00087,0.00000,0.00056,0.00578
1403715305.812018871307373,0.00432,0.00029,0.00116,0.00030,0.00289,0.00056,0.00952
1403715305.862020492553711,0.00331,0.00018,0.00020,0.00415,0.00010,0.00067,0.00860
1403715305.912017345428467,0.00309,0.00017,0.00019,0.00418,0.00000,0.00062,0.00826
1403715305.962014675140381,0.00267,0.00014,0.00486,0.00368,0.00583,0.00062,0.01782
1403715306.012014865875244,0.00591,0.00018,0.00024,0.00480,0.00000,0.00053,0.01166
1403715306.062012195587158,0.00750,0.00015,0.00030,0.00479,0.00000,0.00053,0.01328
1403715306.112006187438965,0.01613,0.00016,0.00007,0.00489,0.00081,0.00053,0.02258
1403715306.162006855010986,0.01645,0.00017,0.00003,0.00927,0.00000,0.00058,0.02650
1403715306.262008428573608,0.00301,0.00021,0.00001,0.00478,0.00000,0.00051,0.00852
1403715306.312005043029785,0.00330,0.00026,0.00359,0.00465,0.00401,0.00228,0.01809
1403715306.362004518508911,0.01113,0.00016,0.00011,0.00522,0.00126,0.00060,0.01846
1403715306.662020921707153,0.01003,0.00051,0.01120,0.00322,0.00028,0.00085,0.02608
1403715306.712033987045288,0.00441,0.00014,0.00004,0.00278,0.00294,0.00061,0.01092
1403715307.012041330337524,0.00331,0.00040,0.00112,0.00150,0.00000,0.00058,0.00691
1403715307.062052011489868,0.00441,0.00014,0.00130,0.00149,0.00057,0.00065,0.00856
1403715307.262072801589966,0.00551,0.00030,0.00243,0.00172,0.00445,0.00056,0.01497
1403715307.312076330184937,0.00395,0.00014,0.00120,0.00253,0.00012,0.00057,0.00852
1403715307.362078666687012,0.00348,0.00013,0.00039,0.00259,0.00000,0.00056,0.00715
1403715307.412083864212036,0.00637,0.00015,0.00077,0.00252,0.00000,0.00059,0.01039
1403715307.462092876434326,0.00728,0.00013,0.00153,0.00243,0.00000,0.00070,0.01208
1403715307.512096643447876,0.00372,0.00013,0.00019,0.00225,0.00000,0.00069,0.00699
1403715307.562093973159790,0.00384,0.00013,0.00095,0.00351,0.00283,0.00061,0.01187
1403715307.612096786499023,0.00261,0.00012,0.00100,0.00250,0.00000,0.00061,0.00684
1403715307.662111759185791,0.00349,0.00016,0.00001,0.00281,0.01035,0.00068,0.01751
1403715307.712114572525024,0.00366,0.00013,0.00022,0.00356,0.00000,0.00050,0.00807
1403715307.762115001678467,0.00401,0.00014,0.00105,0.00333,0.00988,0.00063,0.01904
1403715307.812112092971802,0.00526,0.00035,0.00094,0.00472,0.00194,0.00078,0.01401
1403715307.962105512619019,0.01648,0.00026,0.00611,0.00361,0.00628,0.00058,0.03331
1403715308.012103557586670,0.01155,0.00018,0.00104,0.00427,0.00016,0.00060,0.01780
1403715308.212104082107544,0.00290,0.00031,0.00129,0.00323,0.00000,0.00066,0.00840
1403715308.262104988098145,0.00362,0.00015,0.00041,0.00493,0.00002,0.00063,0.00976
1403715308.312103509902954,0.01052,0.00014,0.00027,0.00336,0.00000,0.00057,0.01487
1403715308.362096548080444,0.01034,0.00015,0.00038,0.00285,0.01073,0.00076,0.02520
1403715308.412093162536621,0.00785,0.00015,0.00001,0.00457,0.00058,0.00075,0.01392
1403715308.462089300155640,0.00832,0.00016,0.00085,0.00399,0.00000,0.00060,0.01393
1403715308.612084865570068,0.01713,0.00026,0.00075,0.00383,0.00000,0.00060,0.02258
1403715308.662084341049194,0.01994,0.00015,0.00022,0.00370,0.00016,0.00066,0.02483
1403715308.962091207504272,0.01145,0.00042,0.00001,0.00326,0.00000,0.00058,0.01572
1403715309.012093782424927,0.01871,0.00015,0.00077,0.00396,0.00040,0.00063,0.02462
1403715309.062123298645020,0.00268,0.00013,0.00697,0.00394,0.01432,0.00066,0.02870
1403715309.112125635147095,0.00810,0.00016,0.00184,0.00644,0.00000,0.00075,0.01728
1403715309.312129020690918,0.01048,0.00046,0.00851,0.00564,0.00006,0.00048,0.02564
1403715309.762135028839111,0.00387,0.00063,0.00037,0.00703,0.00126,0.00052,0.01367
1403715309.912135601043701,0.02124,0.00031,0.00050,0.00428,0.00017,0.00058,0.02709
1403715309.962137460708618,0.00275,0.00015,0.00021,0.00420,0.00124,0.00058,0.00914
1403715310.012140512466431,0.00283,0.00015,0.00001,0.00429,0.00000,0.00061,0.00789
1403715310.062145471572876,0.00299,0.00020,0.00034,0.00415,0.00001,0.00052,0.00822
1403715310.212151765823364,0.00473,0.00028,0.00130,0.00336,0.00000,0.00068,0.01034
1403715310.262156963348389,0.00302,0.00014,0.00075,0.00316,0.00025,0.00047,0.00778
1403715310.312161922454834,0.00312,0.00014,0.00069,0.00330,0.00014,0.00082,0.00822
1403715310.362165451049805,0.00455,0.00014,0.00068,0.00355,0.00102,0.00053,0.01046
1403715310.412173986434937,0.00484,0.00014,0.00003,0.00357,0.01343,0.00062,0.02262
1403715310.462170124053955,0.00455,0.00015,0.00075,0.00523,0.00000,0.00057,0.01125
1403715310.612155199050903,0.00968,0.00027,0.00284,0.00464,0.00457,0.00057,0.02258
1403715310.662146568298340,0.01584,0.00017,0.00916,0.00540,0.00312,0.00065,0.03434
1403715310.912124633789062,0.00571,0.00038,0.00102,0.00233,0.00128,0.00054,0.01126
1403715311.012125253677368,0.00367,0.00027,0.00090,0.00202,0.00219,0.00068,0.00972
1403715311.062126159667969,0.00705,0.00017,0.00041,0.00405,0.00002,0.00054,0.01223
1403715311.162126779556274,0.00343,0.00020,0.00030,0.00394,0.00010,0.00070,0.00865
1403715311.212132215499878,0.00275,0.00017,0.00041,0.00858,0.00019,0.00061,0.01270
1403715311.262140512466431,0.00337,0.00015,0.00027,0.00365,0.00000,0.00062,0.00807
1403715311.312144517898560,0.00256,0.00015,0.00125,0.00357,0.00000,0.00063,0.00816
1403715311.362152099609375,0.01446,0.00015,0.00083,0.00348,0.00000,0.00058,0.01949
1403715311.412156581878662,0.00596,0.00017,0.00008,0.00573,0.00000,0.00060,0.01255
1403715311.762158632278442,0.00321,0.00141,0.00218,0.00051,0.00000,0.00060,0.00791
1403715311.862163782119751,0.00511,0.00020,0.00242,0.00015,0.01013,0.00064,0.01865
1403715311.912164211273193,0.01334,0.00014,0.00023,0.00304,0.00628,0.00067,0.02371
1403715311.962165832519531,0.00431,0.00016,0.00149,0.00324,0.00000,0.00063,0.00983
1403715312.112179279327393,0.01501,0.00025,0.00496,0.00316,0.01290,0.00053,0.03681
1403715312.162180185317993,0.01075,0.00015,0.00027,0.00424,0.00118,0.00054,0.01712
1403715312.262180566787720,0.01536,0.00026,0.00046,0.00417,0.00000,0.00050,0.02075
1403715312.312178134918213,0.00676,0.00019,0.00055,0.00376,0.00001,0.00053,0.01181
1403715312.562173604965210,0.01307,0.00036,0.00177,0.00260,0.00000,0.00067,0.01847
1403715312.612182378768921,0.00672,0.00014,0.00096,0.00266,0.00023,0.00062,0.01133
1403715312.662179470062256,0.00776,0.00022,0.00082,0.00254,0.00000,0.00059,0.01194
1403715312.912181377410889,0.00844,0.00036,0.00303,0.00357,0.00001,0.00065,0.01605
1403715312.962180614471436,0.00398,0.00013,0.00068,0.00117,0.00025,0.00076,0.00696
1403715313.112180233001709,0.00600,0.00024,0.00131,0.00101,0.00734,0.00064,0.01653
1403715313.162177085876465,0.01314,0.00013,0.00154,0.00175,0.00046,0.00054,0.01756
1403715313.212171316146851,0.00651,0.00013,0.00036,0.00402,0.00000,0.00060,0.01162
1403715313.262167692184448,0.00381,0.00012,0.00010,0.00202,0.00585,0.00062,0.01253
1403715313.312166213989258,0.00381,0.00018,0.00039,0.00831,0.00000,0.00064,0.01333
1403715313.412161827087402,0.00418,0.00020,0.00006,0.00243,0.00013,0.00054,0.00753
1403715313.512153387069702,0.00324,0.00018,0.00049,0.00090,0.00000,0.00053,0.00534
1403715313.562142133712769,0.00462,0.00015,0.00120,0.00076,0.00501,0.00057,0.01230
1403715313.612140893936157,0.00647,0.00013,0.00026,0.00240,0.00049,0.00056,0.01030
1403715313.662139415740967,0.01063,0.00014,0.00010,0.00261,0.00000,0.00063,0.01411
1403715313.712135553359985,0.00420,0.00014,0.00006,0.00258,0.01102,0.00067,0.01866
1403715313.762134790420532,0.00373,0.00017,0.00029,0.00372,0.00067,0.00061,0.00919
1403715313.812134742736816,0.00887,0.00016,0.00248,0.00361,0.00586,0.00064,0.02163
1403715313.962137460708618,0.00479,0.00028,0.00416,0.00433,0.00199,0.00059,0.01616
1403715314.062148094177246,0.00774,0.00029,0.00030,0.00409,0.00029,0.00058,0.01328
1403715314.212155103683472,0.00575,0.00026,0.00084,0.00284,0.00383,0.00060,0.01413
1403715314.262159824371338,0.00907,0.00015,0.00055,0.00340,0.00387,0.00075,0.01778
1403715314.362157583236694,0.00336,0.00021,0.00024,0.00360,0.00000,0.00056,0.00798
1403715314.462150335311890,0.00366,0.00019,0.00120,0.00422,0.00000,0.00093,0.01021
1403715314.512145519256592,0.00296,0.00020,0.00008,0.00473,0.00347,0.00063,0.01206
1403715314.562145471572876,0.00371,0.00015,0.00017,0.00413,0.00000,0.00084,0.00900
1403715314.612139463424683,0.00317,0.00014,0.00003,0.00453,0.00000,0.00074,0.00862
1403715314.662139177322388,0.00386,0.00015,0.00011,0.00376,0.00269,0.00073,0.01129
1403715314.712136983871460,0.00323,0.00015,0.00004,0.00392,0.00000,0.00055,0.00790
1403715314.762135982513428,0.00333,0.00015,0.00010,0.00386,0.00263,0.00057,0.01065
1403715314.812135696411133,0.00592,0.00016,0.00006,0.00521,0.00546,0.00063,0.01744
1403715314.912137031555176,0.00424,0.00021,0.00082,0.00580,0.00011,0.00055,0.01174
1403715314.962136030197144,0.00338,0.00015,0.00653,0.00502,0.00217,0.00062,0.01787
1403715315.012131690979004,0.00358,0.00022,0.00004,0.00837,0.00087,0.00058,0.01366
1403715315.162122249603271,0.00365,0.00058,0.00533,0.00145,0.00024,0.00071,0.01197
1403715315.262119293212891,0.00851,0.00026,0.00206,0.00045,0.00333,0.00079,0.01541
1403715315.312118530273438,0.00396,0.00015,0.00050,0.00443,0.00001,0.00069,0.00974
1403715315.362117767333984,0.00302,0.00018,0.00072,0.00450,0.00000,0.00067,0.00910
1403715315.412119150161743,0.00315,0.00017,0.00008,0.00478,0.00000,0.00059,0.00878
1403715315.512124776840210,0.00577,0.00026,0.00003,0.00402,0.00027,0.00058,0.01094
1403715315.562126874923706,0.00490,0.00016,0.00008,0.00421,0.00024,0.00049,0.01008
1403715315.612126588821411,0.00436,0.00014,0.00011,0.00411,0.00075,0.00051,0.00998
1403715315.712122440338135,0.00319,0.00019,0.00065,0.00413,0.00042,0.00050,0.00909
1403715315.762122869491577,0.00939,0.00016,0.00151,0.00417,0.00000,0.00052,0.01576
1403715315.812135219573975,0.00305,0.00014,0.00311,0.00430,0.00931,0.00052,0.02043
1403715315.862137317657471,0.00436,0.00017,0.00092,0.00584,0.00000,0.00048,0.01178
1403715315.912134885787964,0.00342,0.00016,0.00425,0.00578,0.00122,0.00076,0.01559
1403715315.962134838104248,0.00527,0.00017,0.00104,0.00620,0.00000,0.00048,0.01316
1403715316.112131834030151,0.00508,0.00030,0.00164,0.00120,0.00000,0.00055,0.00877
1403715316.212131738662720,0.00400,0.00022,0.00245,0.00045,0.00403,0.00056,0.01171
1403715316.262130022048950,0.00431,0.00025,0.00024,0.00488,0.00001,0.00047,0.01015
1403715316.312127351760864,0.00669,0.00017,0.00033,0.00427,0.00000,0.00049,0.01197
1403715316.362130880355835,0.00333,0.00015,0.00022,0.00357,0.00000,0.00054,0.00781
1403715316.462148904800415,0.00373,0.00020,0.00037,0.00303,0.00000,0.00054,0.00788
1403715316.512164354324341,0.00482,0.00015,0.00078,0.00276,0.00398,0.00053,0.01302
1403715316.562175750732422,0.00618,0.00014,0.00046,0.00309,0.00000,0.00053,0.01040
1403715316.662189483642578,0.00341,0.00021,0.00014,0.00315,0.00021,0.00073,0.00784
1403715316.712190866470337,0.01159,0.00015,0.00007,0.00291,0.00000,0.00063,0.01536
1403715316.762192487716675,0.00381,0.00015,0.00008,0.00300,0.00106,0.00054,0.00864
1403715316.862192392349243,0.00547,0.00020,0.00023,0.00281,0.00000,0.00066,0.00937
1403715316.912194013595581,0.00478,0.00014,0.00003,0.00314,0.00057,0.00109,0.00974
1403715316.962194442749023,0.00374,0.00014,0.00131,0.00282,0.01617,0.00052,0.02470
1403715317.012195587158203,0.00263,0.00022,0.00007,0.00567,0.00000,0.00068,0.00927
1403715317.112191200256348,0.00670,0.00027,0.00046,0.00462,0.00000,0.00064,0.01269
1403715317.162193298339844,0.00965,0.00016,0.00606,0.00442,0.00639,0.00058,0.02726
1403715317.212193250656128,0.00377,0.00016,0.00072,0.00583,0.00001,0.00058,0.01107
1403715317.262195110321045,0.00362,0.00015,0.00476,0.00627,0.00259,0.00075,0.01814
1403715317.312197923660278,0.02252,0.00018,0.00073,0.00705,0.00000,0.00088,0.03136
1403715317.362201690673828,0.00814,0.00016,0.00029,0.00561,0.00046,0.00071,0.01537
1403715317.562201976776123,0.02305,0.00033,0.00062,0.00059,0.00000,0.00063,0.02522
1403715317.662202835083008,0.00437,0.00021,0.00111,0.00010,0.00573,0.00065,0.01217
1403715317.962212324142456,0.02372,0.00042,0.00181,0.00283,0.00296,0.00055,0.03230
1403715318.012210130691528,0.01913,0.00014,0.00023,0.00243,0.00022,0.00051,0.02266
1403715318.062208175659180,0.01144,0.00014,0.00017,0.00294,0.00014,0.00066,0.01548
1403715318.112206459045410,0.01092,0.00015,0.00026,0.00325,0.00000,0.00059,0.01517
1403715318.312203884124756,0.00405,0.00030,0.00055,0.00268,0.00000,0.00066,0.00824
1403715318.362202167510986,0.00247,0.00013,0.00030,0.00269,0.00140,0.00064,0.00763
1403715318.412201642990112,0.00553,0.00013,0.00033,0.00253,0.00000,0.00059,0.00911
1403715318.562199592590332,0.00484,0.00024,0.00060,0.00197,0.00090,0.00054,0.00908
1403715318.612200260162354,0.00684,0.00122,0.00089,0.00264,0.00095,0.00068,0.01323
1403715318.662198543548584,0.00312,0.00013,0.00104,0.00213,0.00000,0.00054,0.00696
1403715318.762201547622681,0.00306,0.00018,0.00176,0.00213,0.00000,0.00070,0.00784
1403715318.812202692031860,0.00282,0.00014,0.00292,0.00202,0.00282,0.00067,0.01138
1403715318.862199306488037,0.00260,0.00014,0.00257,0.00266,0.02478,0.00053,0.03327
1403715318.912204027175903,0.00306,0.00018,0.00007,0.00603,0.00079,0.00055,0.01068
1403715319.112206697463989,0.00281,0.00036,0.00075,0.00496,0.00000,0.00053,0.00942
1403715319.162207365036011,0.00433,0.00016,0.00370,0.00507,0.00000,0.00075,0.01401
1403715319.212207555770874,0.00454,0.00016,0.00089,0.00596,0.00000,0.00084,0.01240
1403715319.262211561203003,0.02582,0.00014,0.00031,0.00427,0.00217,0.00050,0.03322
1403715319.412212610244751,0.00557,0.00030,0.00220,0.00356,0.00000,0.00049,0.01213
1403715319.462213516235352,0.01007,0.00017,0.00765,0.00384,0.01414,0.00053,0.03641
1403715319.662210702896118,0.00344,0.00038,0.00119,0.00055,0.00234,0.00047,0.00837
1403715319.712208032608032,0.00576,0.00015,0.00097,0.00018,0.00395,0.00053,0.01155
1403715319.862206220626831,0.00479,0.00030,0.00027,0.00445,0.00018,0.00066,0.01065
1403715319.912204265594482,0.00382,0.00015,0.00040,0.00458,0.00001,0.00053,0.00949
1403715319.962200880050659,0.00286,0.00015,0.00036,0.00452,0.00217,0.00044,0.01050
1403715320.012197256088257,0.00324,0.00016,0.00029,0.00464,0.00000,0.00047,0.00880
1403715320.112193584442139,0.01266,0.00021,0.00158,0.00435,0.00000,0.00207,0.02087
1403715320.162190914154053,0.00723,0.00017,0.00042,0.00381,0.00017,0.00049,0.01229
1403715320.312179565429688,0.00530,0.00026,0.00434,0.00320,0.01207,0.00048,0.02565
1403715320.362178564071655,0.00961,0.00017,0.00014,0.00506,0.00000,0.00059,0.01556
1403715320.512195825576782,0.00543,0.00026,0.00055,0.00345,0.00000,0.00046,0.01014
1403715320.562204599380493,0.00764,0.00022,0.00021,0.00423,0.01084,0.00061,0.02374
1403715320.612202882766724,0.00304,0.00019,0.00282,0.00579,0.00543,0.00071,0.01797
1403715320.662205696105957,0.00648,0.00019,0.00058,0.00737,0.00000,0.00052,0.01514
1403715320.712203264236450,0.00337,0.00017,0.00064,0.00649,0.00000,0.00047,0.01114
1403715320.862199068069458,0.00346,0.00027,0.00087,0.00608,0.00079,0.00060,0.01207
1403715320.912197828292847,0.00279,0.00017,0.00016,0.00559,0.00000,0.00048,0.00919
1403715320.962194442749023,0.00261,0.00015,0.00009,0.00562,0.00000,0.00053,0.00901
1403715321.112187623977661,0.00454,0.00028,0.00432,0.00724,0.00366,0.00049,0.02052
1403715321.162179231643677,0.00330,0.00016,0.00046,0.00631,0.00000,0.00057,0.01080
1403715321.212164640426636,0.01125,0.00018,0.00721,0.00645,0.00000,0.00053,0.02561
1403715321.362163066864014,0.00713,0.00032,0.00001,0.00750,0.00000,0.00077,0.01573
1403715321.412162542343140,0.00401,0.00017,0.00028,0.00642,0.00019,0.00057,0.01165
1403715321.562157392501831,0.00279,0.00027,0.00007,0.00631,0.00021,0.00068,0.01033
1403715321.612147569656372,0.00349,0.00017,0.01165,0.00647,0.00027,0.00053,0.02259
1403715321.662146806716919,0.00735,0.00016,0.00001,0.00634,0.00000,0.00038,0.01425
1403715321.712145090103149,0.01157,0.00017,0.00001,0.00596,0.00000,0.00049,0.01821
1403715321.762140750885010,0.01013,0.00018,0.00037,0.00566,0.00052,0.00049,0.01735
1403715322.012165784835815,0.00620,0.00038,0.00225,0.00506,0.00000,0.00038,0.01426
1403715322.062171459197998,0.00418,0.00019,0.00153,0.00449,0.00058,0.00050,0.01147
1403715322.112175703048706,0.00279,0.00015,0.00083,0.00667,0.00597,0.00058,0.01699
1403715322.212172031402588,0.00455,0.00021,0.00067,0.00614,0.00000,0.00055,0.01212
1403715322.262169599533081,0.01146,0.00019,0.00221,0.00646,0.00386,0.00044,0.02462
1403715322.312168121337891,0.00315,0.00018,0.00040,0.00820,0.00000,0.00058,0.01251
1403715322.562167644500732,0.00806,0.00038,0.00370,0.00255,0.00000,0.00060,0.01530
1403715322.612169742584229,0.00606,0.00013,0.00222,0.00229,0.00001,0.00058,0.01129
1403715322.762170791625977,0.00318,0.00023,0.00055,0.00183,0.00363,0.00052,0.00994
1403715322.812175273895264,0.00753,0.00014,0.00178,0.00259,0.00024,0.00062,0.01289
1403715322.912179470062256,0.00434,0.00019,0.00017,0.00280,0.00000,0.00059,0.00809
1403715322.962182521820068,0.00543,0.00014,0.00045,0.00303,0.00015,0.00065,0.00985
1403715323.012187957763672,0.00324,0.00017,0.00021,0.00288,0.01002,0.00056,0.01707
1403715323.062191009521484,0.00537,0.00015,0.00058,0.00374,0.00057,0.00180,0.01222
1403715323.212183475494385,0.00598,0.00026,0.00181,0.00362,0.00000,0.00056,0.01223
1403715323.262182474136353,0.00319,0.00015,0.00064,0.00380,0.00000,0.00056,0.00835
1403715323.312181711196899,0.00411,0.00014,0.00008,0.00359,0.00056,0.00063,0.00911
1403715323.362180709838867,0.00325,0.00020,0.00065,0.00354,0.00000,0.00054,0.00817
1403715323.412181615829468,0.00446,0.00014,0.00358,0.00375,0.01297,0.00051,0.02540
1403715323.462182283401489,0.00517,0.00017,0.00084,0.00792,0.00071,0.00075,0.01555
1403715323.512184619903564,0.00333,0.00019,0.00756,0.00529,0.00233,0.00052,0.01922
1403715323.612161636352539,0.00908,0.00021,0.00100,0.00468,0.00066,0.00050,0.01612
1403715323.662142753601074,0.01040,0.00015,0.00180,0.00432,0.00000,0.00059,0.01727
1403715323.712124586105347,0.00502,0.00019,0.00079,0.00377,0.00015,0.00061,0.01053
1403715324.012127876281738,0.01224,0.00042,0.00315,0.00051,0.00000,0.00060,0.01691
1403715324.062137365341187,0.01148,0.00012,0.00088,0.00040,0.00036,0.00060,0.01383
1403715324.162146329879761,0.00801,0.00016,0.00035,0.00067,0.00095,0.00067,0.01082
1403715324.212149620056152,0.00799,0.00013,0.00022,0.00075,0.00000,0.00069,0.00980
1403715324.262149572372437,0.00333,0.00011,0.00021,0.00078,0.00000,0.00075,0.00517
1403715324.362150430679321,0.00262,0.00017,0.00025,0.00083,0.00000,0.00101,0.00489
1403715324.412150382995605,0.00513,0.00012,0.00004,0.00085,0.00000,0.00067,0.00680
1403715324.462149858474731,0.00682,0.00012,0.00010,0.00079,0.00000,0.00063,0.00847
1403715324.512163162231445,0.00356,0.00011,0.00077,0.00073,0.00449,0.00057,0.01023
1403715324.562171936035156,0.00370,0.00012,0.00129,0.00130,0.00304,0.00164,0.01109
1403715324.612184047698975,0.00688,0.00013,0.00013,0.00176,0.00012,0.00061,0.00964
1403715324.662201881408691,0.00472,0.00013,0.00129,0.00189,0.00000,0.00053,0.00857
1403715324.712247848510742,0.00283,0.00012,0.00418,0.00182,0.02792,0.00058,0.03745
1403715324.762256860733032,0.00383,0.00016,0.00003,0.00569,0.00193,0.00050,0.01213
1403715324.812262058258057,0.00496,0.00017,0.00066,0.00609,0.00000,0.00056,0.01244
1403715324.862271785736084,0.01269,0.00020,0.00647,0.00608,0.00019,0.00064,0.02628
1403715325.112257242202759,0.00479,0.00038,0.00192,0.00440,0.00000,0.00056,0.01205
1403715325.162250995635986,0.00402,0.00018,0.00041,0.00429,0.00055,0.00046,0.00991
1403715325.212248325347900,0.01112,0.00036,0.00013,0.00514,0.00000,0.00051,0.01726
1403715325.312253713607788,0.00613,0.00020,0.00049,0.00509,0.00000,0.00053,0.01245
1403715325.362258911132812,0.01232,0.00026,0.00038,0.00516,0.00000,0.00059,0.01871
1403715325.412267208099365,0.01225,0.00015,0.00016,0.00513,0.00003,0.00051,0.01824
1403715325.512269735336304,0.01157,0.00022,0.00305,0.00490,0.00502,0.00058,0.02534
1403715325.562266349792480,0.01188,0.00018,0.00054,0.00626,0.00001,0.00074,0.01960
1403715325.962244987487793,0.02136,0.00059,0.00838,0.00428,0.00126,0.00058,0.03645
1403715326.012240409851074,0.00445,0.00021,0.00261,0.00469,0.00116,0.00070,0.01383
1403715326.062238454818726,0.00462,0.00017,0.00029,0.00730,0.00089,0.00065,0.01392
1403715326.112238645553589,0.00357,0.00018,0.00576,0.00662,0.00034,0.00060,0.01709
1403715326.162235260009766,0.00672,0.00056,0.00530,0.00659,0.00132,0.00064,0.02113
1403715326.212235689163208,0.00412,0.00018,0.00010,0.00663,0.00023,0.00046,0.01171
1403715326.262237548828125,0.00530,0.00018,0.00007,0.00700,0.00000,0.00055,0.01309
1403715326.362239599227905,0.00368,0.00022,0.00001,0.00097,0.00000,0.00080,0.00569
1403715326.412240982055664,0.00466,0.00016,0.00169,0.00040,0.00436,0.00060,0.01187
1403715326.462240934371948,0.00429,0.00015,0.00019,0.00572,0.00000,0.00057,0.01092
1403715326.812234401702881,0.00411,0.00053,0.00027,0.00135,0.00165,0.00054,0.00845
1403715326.912233114242554,0.00374,0.00021,0.00140,0.00040,0.00369,0.00060,0.01004
1403715327.112233161926270,0.00388,0.00031,0.00213,0.00522,0.00204,0.00054,0.01412
1403715327.162237882614136,0.01448,0.00016,0.00005,0.00468,0.00123,0.00058,0.02118
1403715327.212239742279053,0.00539,0.00017,0.00030,0.00489,0.00000,0.00059,0.01135
1403715327.262243509292603,0.00414,0.00017,0.00278,0.00485,0.00267,0.00062,0.01522
1403715327.312244176864624,0.00409,0.00016,0.00049,0.00669,0.00021,0.00061,0.01225
1403715327.362243652343750,0.00384,0.00017,0.00010,0.00534,0.00000,0.00057,0.01003
1403715327.512244224548340,0.00781,0.00031,0.00047,0.00247,0.00000,0.00062,0.01169
1403715327.612244844436646,0.00380,0.00022,0.00116,0.00253,0.00219,0.00062,0.01051
1403715327.712249755859375,0.00400,0.00022,0.00003,0.00503,0.00118,0.00066,0.01112
1403715327.762250900268555,0.00390,0.00016,0.00069,0.00524,0.00000,0.00067,0.01067
1403715327.812252759933472,0.00471,0.00016,0.00086,0.00496,0.00146,0.00087,0.01303
1403715327.912251234054565,0.00462,0.00022,0.00319,0.00482,0.00127,0.00065,0.01477
1403715327.962251901626587,0.01226,0.00018,0.01178,0.00517,0.00267,0.00069,0.03274
1403715328.062261104583740,0.01335,0.00024,0.00006,0.00310,0.00000,0.00070,0.01745
1403715328.112257242202759,0.01993,0.00018,0.00087,0.00273,0.00172,0.00078,0.02621
1403715328.162256240844727,0.00453,0.00017,0.00109,0.00589,0.00392,0.00074,0.01634
1403715328.462261676788330,0.00546,0.00046,0.00281,0.00248,0.00147,0.00080,0.01348
1403715328.562262058258057,0.00514,0.00022,0.00105,0.00226,0.00230,0.00061,0.01158
1403715328.662264823913574,0.01257,0.00023,0.00019,0.00523,0.00000,0.00072,0.01893
1403715328.712267398834229,0.00369,0.00019,0.00019,0.00510,0.00000,0.00064,0.00981
1403715328.762269735336304,0.00427,0.00016,0.00020,0.00510,0.00000,0.00067,0.01041
1403715328.812270402908325,0.00690,0.00017,0.00010,0.00493,0.00000,0.00067,0.01278
1403715328.862270116806030,0.00676,0.00016,0.00003,0.00497,0.00000,0.00068,0.01261
1403715328.912268400192261,0.00503,0.00017,0.00431,0.00481,0.00063,0.00081,0.01576
